15.0,2.0,1.0,1.0,24.0,19.0,54.0,11.0
92.0,3.0,0.0,1.0,28.0,12.0,60.0,20.0
18.0,0.0,0.0,1.0,26.0,16.5,80.0,37.0
51.0,0.0,0.0,0.0,28.0,15.5,72.0,28.0
36.0,1.0,1.0,0.0,30.0,19.5,91.0,41.5
30.0,0.0,1.0,0.0,30.0,19.5,99.0,49.0
35.0,2.0,1.0,1.0,25.0,19.0,92.0,48.0
11.0,2.0,1.0,1.0,26.0,8.0,53.0,19.0
96.0,2.0,0.0,0.0,28.0,18.5,93.0,46.0
7.0,3.0,1.0,0.0,30.0,20.0,100.0,49.5
40.0,0.0,0.0,1.0,20.2,4.6000000000000005,39.0,14.0
78.0,2.0,1.0,0.0,30.0,18.5,80.0,31.0
79.0,2.0,0.0,0.0,29.0,20.0,90.0,41.0
36.0,1.0,1.0,0.0,30.0,20.0,100.0,50.0
63.0,1.0,0.0,0.0,30.0,19.0,97.0,48.0
89.0,3.0,0.0,0.0,27.5,12.0,66.0,26.5
20.0,2.0,0.0,0.0,27.0,16.0,81.0,38.0
53.0,2.0,0.0,1.0,29.0,19.0,90.0,42.0
25.0,3.0,1.0,1.0,26.0,19.0,94.0,49.0
89.0,3.0,1.0,0.0,27.0,17.5,87.0,42.5
63.0,1.0,0.0,0.0,26.0,20.0,95.0,48.5
70.0,0.0,0.0,1.0,30.0,18.0,87.0,39.0
96.0,2.0,0.0,0.0,20.0,18.5,77.0,38.0
14.0,0.0,0.0,0.0,29.0,17.5,86.0,39.5
89.0,3.0,0.0,0.0,29.5,19.0,90.0,41.0
11.0,2.0,0.0,1.0,30.0,20.0,98.0,48.0
43.0,3.0,0.0,0.0,28.0,16.5,88.0,43.5
53.0,2.0,0.0,1.0,30.0,20.0,100.0,50.0
12.0,1.0,1.0,0.0,30.0,18.0,97.0,49.0
24.0,3.0,0.0,0.0,30.0,19.5,95.0,45.5
2.0,1.0,0.0,0.0,28.5,20.0,94.0,45.5
97.0,2.0,1.0,0.0,30.0,20.0,99.0,48.5
55.0,2.0,1.0,0.0,30.0,19.0,95.0,45.5
19.0,3.0,1.0,0.0,24.0,11.5,53.0,17.5
59.0,2.0,0.0,1.0,30.0,18.0,91.0,43.0
91.0,2.0,1.0,1.0,18.0,3.0,22.0,1.0
11.0,2.0,1.0,1.0,26.0,20.0,85.0,39.0
2.0,1.0,0.0,0.0,27.0,13.0,74.0,34.0
20.0,2.0,1.0,0.0,29.0,16.5,83.0,37.5
19.0,3.0,0.0,0.0,30.0,18.0,94.0,46.0
81.0,2.0,1.0,0.0,30.0,15.0,85.0,39.5
98.0,3.0,0.0,1.0,28.0,14.0,68.0,26.0
20.0,2.0,0.0,0.0,30.0,20.0,100.0,50.0
8.0,3.0,1.0,1.0,30.0,19.0,90.0,41.0
33.0,2.0,0.0,0.0,30.0,20.0,100.0,50.0
30.0,0.0,1.0,0.0,30.0,19.0,90.0,41.0
20.0,2.0,0.0,0.0,29.0,20.0,96.0,47.0
57.0,0.0,1.0,0.0,30.0,20.0,96.0,45.5
89.0,3.0,1.0,0.0,25.0,16.5,73.0,31.0
3.0,2.0,1.0,1.0,29.0,19.0,87.0,39.0
39.0,0.0,1.0,0.0,30.0,20.0,100.0,50.0
29.0,0.0,0.0,0.0,29.5,18.5,94.0,45.5
63.0,1.0,1.0,0.0,30.0,18.5,98.0,49.5
6.0,2.0,0.0,1.0,28.0,16.5,81.0,36.0
20.0,2.0,1.0,0.0,29.0,16.0,86.0,40.5
49.0,0.0,0.0,1.0,28.5,14.5,73.0,30.0
21.0,1.0,1.0,0.0,28.0,10.0,80.0,42.0
3.0,2.0,0.0,1.0,30.0,14.0,60.0,16.0
57.0,0.0,1.0,0.0,21.0,12.5,50.0,16.0
75.0,0.0,0.0,0.0,30.0,16.0,81.0,35.0
8.0,3.0,1.0,1.0,28.0,17.0,75.0,30.0
95.0,1.0,1.0,0.0,25.0,16.5,82.0,40.5
96.0,2.0,1.0,0.0,29.0,13.0,70.0,28.0
40.0,0.0,0.0,1.0,18.0,8.0,38.0,11.5
